x,y,z
-9.1728,-5.9301,31.496
-8.8486,-5.5501,31.2
-8.5187,-5.2114,30.859
-8.188,-4.9157,30.48
-7.8607,-4.6634,30.07
-7.541,-4.4541,29.635
-7.2323,-4.2863,29.18
-6.9377,-4.158,28.712
-6.6597,-4.067,28.235
-6.4005,-4.0107,27.753
-6.1615,-3.9864,27.27
-5.944,-3.9915,26.788
-5.7487,-4.0237,26.311
-5.5762,-4.0805,25.841
-5.4267,-4.1601,25.379
-5.3,-4.2607,24.928
-5.1961,-4.381,24.489
-5.1146,-4.5196,24.064
-5.0551,-4.6757,23.653
-5.0171,-4.8487,23.259
-5.0003,-5.0381,22.882
-5.0041,-5.2436,22.524
-5.028,-5.4652,22.185
-5.0717,-5.7029,21.869
-5.1349,-5.9569,21.575
-5.2171,-6.2272,21.305
-5.3181,-6.5142,21.062
-5.4377,-6.8181,20.847
-5.5757,-7.1389,20.662
-5.732,-7.4766,20.509
-5.9065,-7.8313,20.39
-6.099,-8.2024,20.309
-6.3093,-8.5895,20.268
-6.5373,-8.9914,20.269
-6.7827,-9.4069,20.317
-7.0452,-9.834,20.413
-7.324,-10.27,20.561
-7.6187,-10.712,20.765
-7.928,-11.156,21.028
-8.2509,-11.598,21.351
-8.5855,-12.03,21.739
-8.93,-12.447,22.192
-9.2817,-12.842,22.712
-9.6377,-13.204,23.298
-9.9944,-13.525,23.949
-10.347,-13.795,24.662
-10.692,-14.002,25.432
-11.023,-14.137,26.251
-11.335,-14.188,27.109
-11.62,-14.147,27.995
-11.873,-14.006,28.892
-12.086,-13.76,29.784
-12.253,-13.407,30.653
-12.369,-12.948,31.479
-12.427,-12.388,32.241
-12.423,-11.737,32.92
-12.354,-11.009,33.501
-12.22,-10.219,33.967
-12.02,-9.3876,34.31
-11.756,-8.5352,34.524
-11.434,-7.6829,34.607
-11.059,-6.8507,34.562
-10.638,-6.0565,34.398
-10.18,-5.3152,34.125
-9.6937,-4.6385,33.756
-9.1881,-4.0342,33.306
-8.6727,-3.5063,32.788
-8.1561,-3.056,32.218
-7.6461,-2.6814,31.608
-7.1496,-2.3787,30.97
-6.6725,-2.1426,30.314
-6.2195,-1.9667,29.649
-5.7943,-1.8445,28.981
-5.3993,-1.7692,28.315
-5.0363,-1.7345,27.655
-4.7061,-1.7345,27.005
-4.4089,-1.764,26.367
-4.1444,-1.8184,25.741
-3.9118,-1.8938,25.13
-3.71,-1.9871,24.534
-3.5377,-2.0959,23.954
-3.3936,-2.218,23.389
-3.276,-2.3523,22.841
-3.1836,-2.4978,22.309
-3.1151,-2.6541,21.793
-3.069,-2.8209,21.295
-3.0441,-2.9984,20.813
-3.0396,-3.1872,20.35
-3.0543,-3.3879,19.904
-3.0877,-3.6013,19.477
-3.1391,-3.8285,19.068
-3.208,-4.0705,18.68
-3.2943,-4.3288,18.313
-3.3977,-4.6047,17.967
-3.5184,-4.8995,17.644
-3.6565,-5.2149,17.346
-3.8124,-5.5523,17.074
-3.9863,-5.9133,16.831
-4.179,-6.2994,16.617
-4.3911,-6.7121,16.438
-4.6232,-7.1527,16.294
-4.8761,-7.6224,16.19
-5.1508,-8.122,16.13
-5.4479,-8.6522,16.118
-5.7683,-9.213,16.16
-6.1128,-9.8038,16.26
-6.4819,-10.423,16.426
-6.876,-11.069,16.664
-7.2954,-11.738,16.98
-7.7397,-12.425,17.384
-8.2082,-13.122,17.882
-8.6996,-13.821,18.482
-9.2117,-14.511,19.192
-9.7417,-15.177,20.017
-10.285,-15.803,20.961
-10.837,-16.369,22.028
-11.39,-16.853,23.214
-11.937,-17.229,24.515
-12.466,-17.473,25.918
-12.967,-17.558,27.405
-13.426,-17.459,28.951
-13.829,-17.157,30.523
-14.162,-16.637,32.082
-14.409,-15.892,33.582
-14.558,-14.929,34.977
-14.595,-13.764,36.217
-14.512,-12.427,37.26
-14.303,-10.959,38.07
-13.969,-9.4092,38.622
-13.513,-7.8313,38.907
-12.945,-6.2791,38.928
-12.278,-4.8018,38.702
-11.531,-3.4397,38.26
-10.721,-2.2223,37.636
-9.8716,-1.1669,36.871
-9.0011,-0.27958,36.003
-8.129,0.44355,35.068
-7.2717,1.0137,34.097
-6.4432,1.4469,33.114
-5.6542,1.7619,32.137
-4.9126,1.9782,31.181
-4.2235,2.1147,30.252
-3.5897,2.1887,29.356
-3.0118,2.2155,28.495
-2.4891,2.2082,27.668
-2.0194,2.1779,26.875
-1.5997,2.1334,26.115
-1.2263,2.0819,25.384
-0.89553,2.029,24.682
-0.60308,1.979,24.005
-0.34487,1.9351,23.353
-0.11687,1.8997,22.724
0.084785,1.8746,22.116
0.26376,1.8608,21.528
0.42347,1.8593,20.958
0.56705,1.8705,20.407
0.69739,1.8948,19.874
0.81714,1.9326,19.357
0.92868,1.9839,18.857
1.0342,2.0489,18.372
1.1357,2.128,17.903
1.2349,2.2214,17.45
1.3336,2.3295,17.012
1.4331,2.4527,16.59
1.5351,2.5917,16.182
1.6408,2.7472,15.791
1.7514,2.92,15.415
1.8683,3.1113,15.055
1.9926,3.322,14.711
2.1255,3.5536,14.385
2.2683,3.8074,14.077
2.4222,4.0851,13.788
2.5885,4.3885,13.52
2.7685,4.7195,13.273
2.9636,5.08,13.049
3.1753,5.4723,12.852
3.405,5.8986,12.683
3.6543,6.3611,12.546
3.925,6.8623,12.443
4.2187,7.4042,12.381
4.5373,7.9891,12.363
4.8825,8.6187,12.396
5.2561,9.2944,12.486
5.6599,10.017,12.642
6.0956,10.786,12.872
6.5646,11.6,13.186
7.0682,12.457,13.596
7.6071,13.35,14.114
8.1814,14.273,14.753
8.7906,15.214,15.527
9.4329,16.158,16.451
10.105,17.086,17.536
10.804,17.973,18.795
11.52,18.788,20.236
12.247,19.494,21.86
12.972,20.051,23.665
13.68,20.413,25.635
14.353,20.532,27.744
14.971,20.364,29.951
15.51,19.868,32.201
15.946,19.018,34.424
16.253,17.803,36.539
16.408,16.237,38.458
16.391,14.359,40.097
16.188,12.233,41.381
15.793,9.9443,42.258
15.208,7.5932,42.701
14.446,5.2815,42.717
13.53,3.1026,42.341
12.487,1.1312,41.632
11.351,-0.58235,40.663
10.158,-2.014,39.513
8.9409,-3.1633,38.254
7.7305,-4.0485,36.951
6.5526,-4.7,35.653
5.4273,-5.1544,34.394
4.3691,-5.4499,33.197
3.3872,-5.6225,32.074
2.4863,-5.7043,31.028
1.6672,-5.7225,30.059
0.92822,-5.6997,29.162
0.26544,-5.6534,28.331
-0.32645,-5.5978,27.561
-0.85359,-5.5432,26.844
-1.3226,-5.4977,26.176
-1.7401,-5.4668,25.55
-2.1127,-5.4548,24.964
-2.4469,-5.4644,24.414
-2.7487,-5.4975,23.896
-3.0236,-5.5553,23.41
-3.2767,-5.6385,22.954
-3.5129,-5.7475,22.527
-3.7364,-5.8823,22.128
-3.951,-6.0429,21.758
-4.1602,-6.2291,21.416
-4.367,-6.4407,21.104
-4.5744,-6.6774,20.823
-4.7847,-6.939,20.573
-5.0001,-7.2249,20.356
-5.2226,-7.5349,20.175
-5.4538,-7.8682,20.03
-5.6953,-8.2242,19.925
-5.9482,-8.6019,19.862
-6.2135,-8.9999,19.844
-6.4922,-9.4166,19.874
-6.7846,-9.85,19.956
-7.0912,-10.297,20.092
-7.4118,-10.755,20.286
-7.7461,-11.219,20.542
-8.0934,-11.685,20.864
-8.4526,-12.146,21.253
-8.8219,-12.594,21.713
-9.1991,-13.023,22.245
-9.5815,-13.422,22.85
-9.9656,-13.782,23.526
-10.347,-14.09,24.272
-10.721,-14.334,25.083
-11.083,-14.504,25.951
-11.425,-14.586,26.866
-11.741,-14.569,27.816
-12.024,-14.445,28.785
-12.266,-14.206,29.754
-12.46,-13.849,30.703
-12.599,-13.374,31.61
-12.676,-12.785,32.452
-12.687,-12.093,33.208
-12.628,-11.311,33.856
-12.496,-10.459,34.382
-12.292,-9.5566,34.772
-12.019,-8.6286,35.02
-11.68,-7.6987,35.123
-11.282,-6.7897,35.085
-10.833,-5.9225,34.916
-10.342,-5.1141,34.626
-9.8188,-4.3778,34.232
-9.2747,-3.7221,33.749
-8.7194,-3.1517,33.194
-8.1626,-2.6673,32.584
-7.6131,-2.2665,31.932
-7.0785,-1.9445,31.253
-6.5651,-1.6947,30.558
-6.078,-1.5099,29.854
-5.6212,-1.3821,29.15
-5.1973,-1.3036,28.45
-4.8079,-1.2672,27.759
-4.4539,-1.2661,27.08
-4.1351,-1.2944,26.414
-3.851,-1.3471,25.763
-3.6006,-1.4197,25.128
-3.3825,-1.509,24.509
-3.1952,-1.6119,23.907
-3.0369,-1.7266,23.321
-2.9058,-1.8515,22.751
-2.8004,-1.9855,22.198
-2.7189,-2.1281,21.662
-2.6598,-2.2791,21.142
-2.6217,-2.4387,20.639
-2.6034,-2.6073,20.152
-2.6038,-2.7856,19.683
-2.622,-2.9743,19.231
-2.6572,-3.1745,18.796
-2.709,-3.3873,18.379
-2.7768,-3.6141,17.981
-2.8605,-3.8561,17.601
-2.9601,-4.115,17.242
-3.0756,-4.3923,16.904
-3.2073,-4.6897,16.589
-3.3555,-5.0087,16.297
-3.5208,-5.3514,16.03
-3.7039,-5.7193,15.791
-3.9054,-6.1143,15.582
-4.1263,-6.5381,15.405
-4.3675,-6.9924,15.264
-4.63,-7.4788,15.163
-4.9149,-7.9983,15.104
-5.2232,-8.5522,15.095
-5.5561,-9.1407,15.139
-5.9146,-9.7639,15.243
-6.2995,-10.421,15.414
-6.7116,-11.109,15.66
-7.1514,-11.827,15.988
-7.6189,-12.567,16.407
-8.1138,-13.325,16.927
-8.6349,-14.09,17.557
-9.1804,-14.851,18.305
-9.7474,-15.592,19.18
-10.332,-16.296,20.189
-10.928,-16.94,21.334
-11.53,-17.499,22.617
-12.127,-17.945,24.031
-12.708,-18.247,25.566
-13.262,-18.374,27.203
-13.773,-18.296,28.915
-14.226,-17.987,30.664
-14.602,-17.428,32.405
-14.884,-16.61,34.085
-15.057,-15.539,35.649
-15.105,-14.232,37.038
-15.018,-12.724,38.2
-14.788,-11.065,39.092
-14.416,-9.314,39.686
-13.906,-7.5362,39.97
-13.269,-5.7963,39.952
-12.522,-4.1524,39.656
-11.685,-2.6513,39.119
-10.781,-1.3257,38.385
-9.8358,-0.19273,37.505
-8.8715,0.74404,36.523
-7.9099,1.4927,35.483
-6.9697,2.0698,34.419
-6.0657,2.4964,33.357
-5.2095,2.7964,32.316
-4.4089,2.9933,31.309
-3.6687,3.1092,30.342
-2.9909,3.1641,29.419
-2.3754,3.1748,28.539
-1.8204,3.1559,27.703
-1.3228,3.1189,26.907
-0.87858,3.0733,26.148
-0.48339,3.0263,25.424
-0.13242,2.9836,24.731
0.17918,2.9494,24.068
0.4562,2.927,23.431
0.70328,2.9185,22.82
0.9248,2.9258,22.232
1.1249,2.9499,21.666
1.3074,2.9916,21.121
1.4758,3.0516,20.597
1.6334,3.1304,20.093
1.7831,3.2282,19.608
1.9276,3.3456,19.143
2.0694,3.4828,18.697
2.2108,3.6405,18.27
2.3537,3.8192,17.864
2.5003,4.0196,17.477
2.6522,4.2425,17.112
2.8112,4.4889,16.768
2.979,4.7597,16.447
3.1571,5.0563,16.15
3.347,5.3799,15.879
3.5503,5.7317,15.636
3.7684,6.1134,15.422
4.0029,6.5262,15.241
4.2553,6.9717,15.096
4.5269,7.4511,14.99
4.8193,7.9655,14.928
5.1339,8.5158,14.914
5.4721,9.1025,14.953
5.8352,9.7254,15.053
6.2242,10.384,15.219
6.6401,11.075,15.459
7.0837,11.797,15.782
7.555,12.545,16.197
8.054,13.311,16.713
8.5797,14.087,17.339
9.1305,14.861,18.086
9.7035,15.617,18.96
10.295,16.338,19.97
10.899,17.002,21.12
11.51,17.582,22.409
12.117,18.049,23.835
12.71,18.373,25.387
13.276,18.522,27.045
13.801,18.463,28.783
14.267,18.171,30.563
14.657,17.623,32.341
14.954,16.811,34.062
15.14,15.736,35.667
15.199,14.418,37.098
15.121,12.891,38.301
14.898,11.205,39.229
14.529,9.4196,39.852
14.018,7.6035,40.158
13.377,5.8232,40.153
12.621,4.1394,39.861
11.773,2.601,39.32
10.856,1.2423,38.578
9.8944,0.081535,37.684
8.9132,-0.87746,36.687
7.9341,-1.643,35.631
6.9764,-2.232,34.55
6.0555,-2.6666,33.473
5.1833,-2.9714,32.419
4.3679,-3.1707,31.401
3.614,-3.2876,30.425
2.9238,-3.3423,29.495
2.2972,-3.3526,28.61
1.7322,-3.3331,27.77
1.2257,-3.2958,26.972
0.77356,-3.2502,26.212
0.37119,-3.2039,25.488
0.01368,-3.1625,24.797
-0.30394,-3.1305,24.135
-0.58659,-3.1109,23.501
-0.83902,-3.1062,22.892
-1.0657,-3.118,22.308
-1.271,-3.1475,21.746
-1.4586,-3.1955,21.207
-1.6323,-3.2626,20.688
-1.7953,-3.3493,20.189
-1.9507,-3.4561,19.711
-2.1013,-3.5832,19.253
-2.2495,-3.7312,18.815
-2.3976,-3.9005,18.397
-2.5479,-4.0917,18
-2.7023,-4.3056,17.624
-2.8626,-4.5429,17.27
-3.0307,-4.8047,16.94
-3.2081,-5.0918,16.634
-3.3964,-5.4055,16.354
-3.5973,-5.747,16.101
-3.8123,-6.1176,15.878
-4.0428,-6.5185,15.688
-4.2904,-6.9511,15.533
-4.5565,-7.4164,15.417
-4.8425,-7.9156,15.344
-5.1498,-8.4493,15.318
-5.4797,-9.0179,15.345
-5.8336,-9.6212,15.43
-6.2123,-10.258,15.58
-6.6169,-10.927,15.802
-7.0479,-11.625,16.103
-7.5057,-12.347,16.493
-7.9898,-13.088,16.98
-8.4996,-13.837,17.573
-9.0334,-14.585,18.28
-9.5885,-15.317,19.11
-10.161,-16.016,20.07
-10.747,-16.662,21.162
-11.338,-17.23,22.388
-11.928,-17.694,23.745
-12.504,-18.025,25.222
-13.056,-18.192,26.803
-13.57,-18.166,28.464
-14.03,-17.922,30.17
-14.419,-17.438,31.88
-14.721,-16.704,33.544
-14.919,-15.721,35.108
-14.999,-14.503,36.518
-14.95,-13.081,37.719
-14.763,-11.497,38.669
-14.436,-9.8069,39.335
-13.973,-8.0725,39.702
-13.383,-6.3567,39.771
-12.681,-4.7177,39.561
-11.884,-3.2045,39.105
-11.016,-1.8528,38.443
-10.1,-0.68385,37.622
-9.1583,0.29476,36.687
-8.213,1.0874,35.682
-7.283,1.7075,34.641
-6.3839,2.1741,33.593
-5.5281,2.5094,32.559
-4.7244,2.7363,31.552
-3.9783,2.8768,30.581
-3.2928,2.9507,29.651
-2.6684,2.9755,28.763
-2.1041,2.9661,27.917
-1.597,2.9347,27.11
-1.1439,2.8912,26.34
-0.74036,2.8433,25.605
-0.382,2.7971,24.901
-0.064088,2.7573,24.226
0.21805,2.7273,23.578
0.46897,2.7097,22.955
0.69304,2.7062,22.356
0.89436,2.7183,21.779
1.0767,2.7467,21.222
1.2437,2.7922,20.686
1.3986,2.8553,20.169
1.5443,2.9363,19.671
1.6835,3.0355,19.192
1.8187,3.1534,18.731
1.9521,3.2905,18.289
2.086,3.4472,17.865
2.2221,3.6241,17.461
2.3623,3.822,17.076
2.5083,4.0419,16.711
2.6616,4.2846,16.367
2.8239,4.5514,16.044
2.9967,4.8435,15.745
3.1814,5.1623,15.47
3.3795,5.5093,15.222
3.5924,5.8861,15.002
3.8218,6.2941,14.814
4.069,6.7352,14.659
4.3357,7.2107,14.542
4.6232,7.722,14.467
4.933,8.2705,14.438
5.2668,8.8568,14.461
5.6258,9.4813,14.542
6.0113,10.144,14.688
6.4246,10.842,14.906
6.8663,11.575,15.205
7.3372,12.338,15.594
7.8373,13.125,16.084
8.3661,13.928,16.683
8.9222,14.735,17.404
9.5035,15.533,18.254
10.106,16.304,19.244
10.726,17.026,20.378
11.356,17.673,21.661
11.988,18.216,23.09
12.611,18.623,24.658
13.212,18.858,26.349
13.777,18.887,28.138
14.288,18.679,29.99
14.727,18.208,31.859
15.075,17.458,33.691
15.313,16.426,35.424
15.424,15.124,36.995
15.394,13.586,38.341
15.214,11.858,39.41
14.878,10.003,40.163
14.391,8.0937,40.581
13.761,6.2024,40.663
13.005,4.3978,40.432
12.144,2.737,39.926
11.204,1.2613,39.194
10.209,-0.0054338,38.29
9.1879,-1.0559,37.268
8.1635,-1.8969,36.177
7.1575,-2.5455,35.058
6.1872,-3.0252,33.941
5.2659,-3.3625,32.849
4.4031,-3.5842,31.795
3.6043,-3.7155,30.79
2.8724,-3.7789,29.835
2.2072,-3.7938,28.931
1.6071,-3.7764,28.075
1.0688,-3.7399,27.266
0.58792,-3.6946,26.499
0.15966,-3.6488,25.771
-0.22119,-3.6088,25.078
-0.55995,-3.5792,24.417
-0.86187,-3.5634,23.786
-1.132,-3.5641,23.182
-1.3752,-3.583,22.604
-1.596,-3.6214,22.051
-1.7986,-3.6801,21.521
-1.9867,-3.7599,21.013
-2.164,-3.8611,20.527
-2.3337,-3.9842,20.063
-2.4988,-4.1296,19.621
-2.6619,-4.2976,19.201
-2.8254,-4.4889,18.804
-2.9918,-4.7038,18.429
-3.163,-4.9431,18.078
-3.341,-5.2075,17.753
-3.5276,-5.4978,17.453
-3.7247,-5.8149,17.182
-3.9337,-6.1596,16.94
-4.1563,-6.5331,16.731
-4.394,-6.9362,16.556
-4.6482,-7.3696,16.419
-4.9203,-7.8342,16.324
-5.2117,-8.3304,16.274
-5.5236,-8.8582,16.274
-5.857,-9.4173,16.33
-6.2131,-10.007,16.446
-6.5924,-10.624,16.629
-6.9956,-11.268,16.886
-7.4228,-11.933,17.224
-7.8738,-12.613,17.65
-8.3478,-13.302,18.173
-8.8432,-13.989,18.799
-9.3578,-14.663,19.534
-9.8883,-15.309,20.386
-10.43,-15.909,21.356
-10.978,-16.442,22.446
-11.525,-16.888,23.652
-12.061,-17.22,24.968
-12.577,-17.413,26.379
-13.06,-17.443,27.865
-13.499,-17.286,29.401
-13.878,-16.924,30.95
-14.182,-16.346,32.473
-14.399,-15.548,33.926
-14.514,-14.539,35.26
-14.516,-13.34,36.429
-14.399,-11.983,37.395
-14.157,-10.511,38.123
-13.792,-8.9726,38.594
-13.31,-7.4216,38.803
-12.722,-5.9096,38.756
-12.04,-4.4822,38.474
-11.285,-3.1763,37.988
-10.474,-2.0175,37.333
-9.6281,-1.0198,36.549
-8.7672,-0.18649,35.672
-7.9092,0.48803,34.737
-7.0694,1.016,33.773
-6.2609,1.4139,32.8
-5.4934,1.7003,31.837
-4.774,1.8941,30.895
-4.1072,2.0134,29.98
-3.4952,2.0745,29.098
-2.9382,2.0922,28.25
-2.4352,2.0786,27.435
-1.9838,2.044,26.653
-1.581,1.9969,25.901
-1.2232,1.9437,25.179
-0.90652,1.8898,24.484
-0.62689,1.839,23.814
-0.3803,1.7944,23.167
-0.16283,1.7581,22.543
0.029259,1.7316,21.939
0.19949,1.716,21.354
0.35115,1.7121,20.788
0.48725,1.7203,20.24
0.61056,1.741,19.708
0.7236,1.7742,19.193
0.82865,1.8202,18.694
0.9278,1.8791,18.211
1.0229,1.9511,17.743
1.1157,2.0365,17.29
1.2078,2.1356,16.851
1.3006,2.2489,16.428
1.3954,2.377,16.019
1.4936,2.5204,15.625
1.5963,2.68,15.246
1.7046,2.8568,14.882
1.8199,3.0518,14.534
1.9431,3.2664,14.202
2.0754,3.5018,13.887
2.218,3.7597,13.589
2.3722,4.0418,13.31
2.5392,4.3498,13.051
2.7202,4.6859,12.813
2.9168,5.0521,12.599
3.1303,5.4508,12.411
3.3624,5.8843,12.25
3.6146,6.355,12.121
3.8886,6.8654,12.028
4.1863,7.4179,11.974
4.5095,8.0146,11.965
4.86,8.6575,12.008
5.2397,9.3482,12.108
5.6506,10.087,12.275
6.0942,10.875,12.518
6.5723,11.71,12.847
7.0861,12.589,13.274
7.6363,13.506,13.812
8.2233,14.455,14.475
8.8465,15.422,15.278
9.504,16.394,16.235
10.193,17.348,17.36
10.908,18.259,18.665
11.644,19.095,20.159
12.389,19.817,21.845
13.131,20.381,23.717
13.856,20.74,25.761
14.545,20.842,27.948
15.174,20.642,30.234
15.721,20.096,32.56
16.159,19.178,34.851
16.461,17.879,37.021
16.603,16.216,38.977
16.564,14.231,40.63
16.331,11.997,41.903
15.897,9.6065,42.745
15.268,7.1664,43.132
14.458,4.7843,43.076
13.491,2.5567,42.619
12.397,0.55892,41.828
11.213,-1.1609,40.782
9.976,-2.5826,39.564
8.7201,-3.7104,38.251
7.4771,-4.5672,36.908
6.2726,-5.1876,35.582
5.1266,-5.6113,34.308
4.0528,-5.8785,33.105
3.0597,-6.0266,31.984
2.1511,-6.0883,30.947
1.3271,-6.0908,29.991
0.58534,-6.0563,29.11
-0.078827,-6.0022,28.298
-0.67117,-5.942,27.548
-1.1982,-5.8856,26.854
-1.667,-5.8405,26.208
-2.0843,-5.8119,25.607
-2.4571,-5.8037,25.045
-2.7918,-5.8183,24.52
-3.0944,-5.8573,24.028
-3.3707,-5.9216,23.569
-3.6258,-6.0117,23.14
-3.8644,-6.1278,22.741
-4.0907,-6.2698,22.371
-4.3086,-6.4374,22.031
-4.5215,-6.6302,21.721
-4.7324,-6.8478,21.441
-4.9439,-7.0897,21.194
-5.1585,-7.3553,20.979
-5.3782,-7.6439,20.799
-5.6047,-7.9547,20.656
-5.8397,-8.2868,20.551
-6.0844,-8.639,20.486
-6.3399,-9.0098,20.466
-6.6069,-9.3973,20.491
-6.8859,-9.7994,20.566
-7.1773,-10.213,20.692
-7.4809,-10.636,20.873
-7.7964,-11.063,21.112
-8.123,-11.489,21.412
-8.4596,-11.909,21.774
-8.8045,-12.317,22.201
-9.1558,-12.704,22.693
-9.5106,-13.063,23.251
-9.8658,-13.384,23.874
-10.218,-13.657,24.557
-10.562,-13.872,25.298
-10.893,-14.019,26.089
-11.205,-14.087,26.92
-11.494,-14.067,27.781
-11.751,-13.952,28.657
-11.971,-13.735,29.532
-12.147,-13.414,30.389
-12.274,-12.99,31.208
-12.346,-12.466,31.97
-12.358,-11.852,32.656
-12.307,-11.158,33.25
-12.192,-10.4,33.737
-12.013,-9.5966,34.105
-11.771,-8.7672,34.348
-11.471,-7.9322,34.465
-11.117,-7.1113,34.455
-10.716,-6.3226,34.327
-10.277,-5.5813,34.089
-9.8075,-4.8997,33.754
-9.3167,-4.2864,33.334
-8.8137,-3.7465,32.845
-8.307,-3.2821,32.299
-7.8045,-2.8921,31.71
-7.3133,-2.5736,31.091
-6.8393,-2.3219,30.45
-6.3876,-2.1311,29.796
-5.9619,-1.995,29.138
-5.5652,-1.9073,28.48
-5.1994,-1.8615,27.827
-4.8656,-1.8519,27.181
-4.5643,-1.8732,26.547
-4.2951,-1.9208,25.924
-4.0577,-1.9907,25.315
-3.851,-2.0798,24.721
-3.6739,-2.1852,24.142
-3.525,-2.3051,23.578
-3.403,-2.4379,23.031
-3.3065,-2.5826,22.5
-3.2341,-2.7387,21.985
-3.1846,-2.9058,21.487
-3.1567,-3.0842,21.007
-3.1495,-3.2741,20.544
-3.1619,-3.4761,20.099
-3.1933,-3.6912,19.673
-3.2431,-3.9202,19.267
-3.3108,-4.1642,18.88
-3.3962,-4.4245,18.514
-3.499,-4.7024,18.171
-3.6193,-4.9993,17.851
-3.7573,-5.3167,17.556
-3.9133,-5.6559,17.287
-4.0875,-6.0186,17.048
-4.2806,-6.4061,16.839
-4.4932,-6.8197,16.664
-4.7258,-7.2609,16.526
-4.9793,-7.7305,16.429
-5.2545,-8.2294,16.376
-5.5519,-8.7579,16.371
-5.8725,-9.3159,16.421
-6.2169,-9.9027,16.53
-6.5855,-10.517,16.705
-6.9786,-11.155,16.952
-7.3963,-11.815,17.279
-7.8381,-12.49,17.692
-8.3033,-13.173,18.199
-8.7902,-13.855,18.807
-9.2967,-14.524,19.524
-9.8195,-15.167,20.353
-10.354,-15.766,21.3
-10.895,-16.302,22.364
-11.436,-16.753,23.544
-11.968,-17.095,24.832
-12.481,-17.304,26.216
-12.963,-17.353,27.677
-13.402,-17.222,29.188
-13.784,-16.89,30.718
-14.095,-16.347,32.227
-14.32,-15.587,33.671
-14.447,-14.619,35.005
-14.464,-13.461,36.184
-14.364,-12.143,37.166
-14.141,-10.705,37.919
-13.798,-9.1951,38.422
-13.338,-7.6652,38.666
-12.77,-6.166,38.657
-12.11,-4.7434,38.414
-11.373,-3.4348,37.964
-10.579,-2.2673,37.342
-9.7482,-1.2563,36.586
-8.899,-0.40673,35.733
-8.0498,0.2855,34.816
-7.2162,0.83134,33.865
-6.4115,1.2463,32.902
-5.6457,1.5481,31.945
-4.9263,1.7553,31.005
-4.2582,1.8858,30.092
-3.6438,1.956,29.209
-3.0838,1.9805,28.359
-2.5774,1.9718,27.542
-2.1225,1.9402,26.756
-1.7162,1.8945,26.002
-1.3551,1.8412,25.276
-1.0355,1.7859,24.577
-0.75335,1.7326,23.903
-0.50475,1.6844,23.253
-0.28584,1.6436,22.624
-0.092896,1.6118,22.016
0.077572,1.5901,21.427
0.22883,1.5793,20.857
0.36387,1.5799,20.305
0.48547,1.5921,19.769
0.59613,1.6161,19.25
0.69813,1.6521,18.746
0.79353,1.7002,18.257
0.88419,1.7605,17.784
0.97182,1.8332,17.325
1.058,1.9186,16.881
1.144,2.0171,16.451
1.2313,2.129,16.036
1.3211,2.255,15.634
1.4145,2.3959,15.247
1.5126,2.5523,14.875
1.6166,2.7253,14.516
1.7275,2.916,14.173
1.8463,3.1257,13.846
1.9743,3.3558,13.534
2.1124,3.6078,13.24
2.262,3.8835,12.963
2.4241,4.1848,12.705
2.6002,4.5138,12.468
2.7915,4.8725,12.253
2.9996,5.2634,12.062
3.226,5.6888,11.898
3.4723,6.1514,11.764
3.7402,6.6536,11.664
4.0316,7.1981,11.602
4.3482,7.7872,11.583
4.6921,8.4232,11.613
5.0652,9.1079,11.698
5.4695,9.8425,11.847
5.9068,10.628,12.07
6.3789,11.462,12.376
6.8872,12.344,12.777
7.4329,13.269,13.286
8.0165,14.23,13.918
8.6379,15.217,14.688
9.2958,16.215,15.611
9.9877,17.204,16.702
10.709,18.16,17.975
11.454,19.052,19.44
12.214,19.842,21.104
12.977,20.486,22.965
13.728,20.935,25.011
14.449,21.136,27.218
15.117,21.037,29.546
15.709,20.593,31.938
16.198,19.769,34.322
16.555,18.547,36.609
16.754,16.936,38.703
16.772,14.974,40.508
16.592,12.726,41.94
16.206,10.286,42.933
15.614,7.7631,43.455
14.829,5.2724,43.508
13.873,2.92,43.13
12.778,0.79182,42.385
11.579,-1.0542,41.356
10.316,-2.5901,40.131
9.0253,-3.8156,38.793
7.7412,-4.7516,37.415
6.4919,-5.4329,36.049
5.2994,-5.9011,34.735
4.1794,-6.199,33.496
3.1415,-6.3667,32.344
2.1907,-6.4395,31.281
1.3277,-6.447,30.306
0.55022,-6.4132,29.412
-0.14612,-6.3568,28.593
-0.76718,-6.2924,27.839
-1.3197,-6.2307,27.145
-1.8108,-6.1796,26.504
-2.2477,-6.1449,25.909
-2.6374,-6.1305,25.356
-2.9867,-6.1389,24.842
-3.3019,-6.1719,24.362
-3.5889,-6.2303,23.917
-3.8531,-6.3145,23.502
-4.0992,-6.4247,23.119
-4.3318,-6.5605,22.766
-4.5546,-6.7216,22.443
-4.7713,-6.9075,22.151
-4.9849,-7.1175,21.89
-5.1982,-7.351,21.661
-5.4135,-7.607,21.465
-5.6328,-7.8847,21.304
-5.858,-8.183,21.181
-6.0905,-8.5006,21.095
-6.3315,-8.8362,21.05
-6.582,-9.1878,21.048
-6.8426,-9.5535,21.092
-7.1137,-9.9307,21.183
-7.3954,-10.316,21.325
-7.6875,-10.707,21.519
-7.9894,-11.098,21.768
-8.3003,-11.485,22.074
-8.6187,-11.862,22.439
-8.943,-12.223,22.863
-9.271,-12.56,23.346
-9.5999,-12.866,23.888
-9.9264,-13.132,24.486
-10.247,-13.349,25.137
-10.557,-13.509,25.834
